settlement_date,tsd,temp
2023-06-20 00:00:00,23924.5,18.6
2023-06-20 02:00:00,22870.25,18.35
2023-06-20 04:00:00,22771.5,18.8
2023-06-20 06:00:00,26143.75,18.6
2023-06-20 08:00:00,30344.0,18.1
2023-06-20 10:00:00,30182.75,20.200000000000003
2023-06-20 12:00:00,29193.75,21.65
2023-06-20 14:00:00,27812.75,22.200000000000003
2023-06-20 16:00:00,29135.0,21.85
2023-06-20 18:00:00,29405.5,21.950000000000003
2023-06-20 20:00:00,28678.5,21.7
2023-06-20 22:00:00,25371.0,20.1
2023-06-21 00:00:00,23709.75,18.1
2023-06-21 02:00:00,23209.25,16.700000000000003
2023-06-21 04:00:00,23053.25,16.05
2023-06-21 06:00:00,25048.0,16.55
2023-06-21 08:00:00,26904.25,19.05
2023-06-21 10:00:00,25526.0,21.700000000000003
2023-06-21 12:00:00,24976.5,23.65
2023-06-21 14:00:00,25377.5,25.200000000000003
2023-06-21 16:00:00,27583.5,25.55
2023-06-21 18:00:00,29345.5,23.950000000000003
2023-06-21 20:00:00,28412.25,22.55
2023-06-21 22:00:00,25628.25,20.55
2023-06-22 00:00:00,23013.75,18.700000000000003
2023-06-22 02:00:00,22220.75,16.6
2023-06-22 04:00:00,22369.5,15.85
2023-06-22 06:00:00,25119.75,16.35
2023-06-22 08:00:00,27381.5,18.950000000000003
2023-06-22 10:00:00,26091.75,23.1
2023-06-22 12:00:00,25646.0,25.85
2023-06-22 14:00:00,25410.75,26.55
2023-06-22 16:00:00,27687.25,27.15
2023-06-22 18:00:00,29244.0,25.15
2023-06-22 20:00:00,28412.5,23.1
2023-06-22 22:00:00,25481.0,20.55
2023-06-23 00:00:00,21819.25,19.55
2023-06-23 02:00:00,20223.75,19.05
2023-06-23 04:00:00,20765.75,17.25
2023-06-23 06:00:00,24440.75,17.700000000000003
2023-06-23 08:00:00,26869.25,20.1
2023-06-23 10:00:00,26088.0,22.6
2023-06-23 12:00:00,24153.5,23.8
2023-06-23 14:00:00,23381.5,26.05
2023-06-23 16:00:00,25849.75,26.85
2023-06-23 18:00:00,28087.0,26.200000000000003
2023-06-23 20:00:00,27275.0,23.9
2023-06-23 22:00:00,25326.0,21.450000000000003
2023-06-24 00:00:00,21129.25,19.3
2023-06-24 02:00:00,18564.25,17.8
2023-06-24 04:00:00,18450.5,16.85
2023-06-24 06:00:00,20147.0,16.85
2023-06-24 08:00:00,22331.0,19.1
2023-06-24 10:00:00,21799.5,22.700000000000003
2023-06-24 12:00:00,20808.75,25.8
2023-06-24 14:00:00,20111.75,27.05
2023-06-24 16:00:00,22062.0,27.3
2023-06-24 18:00:00,25352.5,26.450000000000003
2023-06-24 20:00:00,25712.5,25.200000000000003
2023-06-24 22:00:00,24123.5,21.950000000000003
2023-06-25 00:00:00,20814.25,20.200000000000003
2023-06-25 02:00:00,19325.5,19.05
2023-06-25 04:00:00,19236.0,17.700000000000003
2023-06-25 06:00:00,19625.0,18.6
2023-06-25 08:00:00,20096.5,23.200000000000003
2023-06-25 10:00:00,20118.25,27.4
2023-06-25 12:00:00,20389.75,29.9
2023-06-25 14:00:00,20757.5,30.3
2023-06-25 16:00:00,23145.5,29.8
2023-06-25 18:00:00,25905.25,26.15
2023-06-25 20:00:00,26257.0,23.8
2023-06-25 22:00:00,23542.25,20.700000000000003
2023-06-26 00:00:00,19916.5,18.0
2023-06-26 02:00:00,18979.25,16.3
2023-06-26 04:00:00,19512.5,15.35
2023-06-26 06:00:00,23440.75,15.35
2023-06-26 08:00:00,25175.0,17.700000000000003
2023-06-26 10:00:00,24075.0,19.950000000000003
2023-06-26 12:00:00,23368.75,21.6
2023-06-26 14:00:00,23032.75,22.05
2023-06-26 16:00:00,25453.75,21.8
2023-06-26 18:00:00,27366.0,21.450000000000003
2023-06-26 20:00:00,27514.25,20.35
2023-06-26 22:00:00,24799.75,18.950000000000003
2023-06-27 00:00:00,21352.25,17.200000000000003
2023-06-27 02:00:00,20454.25,16.200000000000003
2023-06-27 04:00:00,20759.0,15.35
2023-06-27 06:00:00,24258.5,15.7
2023-06-27 08:00:00,28156.0,17.450000000000003
2023-06-27 10:00:00,28234.75,19.55
2023-06-27 12:00:00,28010.0,21.35
2023-06-27 14:00:00,27584.25,22.35
2023-06-27 16:00:00,29434.5,21.700000000000003
2023-06-27 18:00:00,29110.5,21.4
2023-06-27 20:00:00,28460.75,20.65
2023-06-27 22:00:00,26461.75,19.8
2023-06-28 00:00:00,23161.25,19.1
2023-06-28 02:00:00,21653.5,18.6
2023-06-28 04:00:00,21665.5,18.6
2023-06-28 06:00:00,25319.0,18.950000000000003
2023-06-28 08:00:00,29527.25,19.450000000000003
2023-06-28 10:00:00,29862.0,20.1
2023-06-28 12:00:00,29047.75,20.700000000000003
2023-06-28 14:00:00,28145.25,22.1
2023-06-28 16:00:00,29713.5,24.35
2023-06-28 18:00:00,29929.75,23.85
2023-06-28 20:00:00,28827.0,22.8
2023-06-28 22:00:00,25298.75,20.85
2023-06-29 00:00:00,22021.0,19.85
2023-06-29 02:00:00,21673.5,19.3
2023-06-29 04:00:00,22069.5,17.700000000000003
2023-06-29 06:00:00,25396.75,16.05
2023-06-29 08:00:00,27633.5,15.9
2023-06-29 10:00:00,25952.0,16.8
2023-06-29 12:00:00,24798.75,19.200000000000003
2023-06-29 14:00:00,23515.0,21.9
2023-06-29 16:00:00,25089.75,22.200000000000003
2023-06-29 18:00:00,27912.5,21.9
2023-06-29 20:00:00,28381.0,20.6
2023-06-29 22:00:00,25142.25,18.700000000000003
2023-06-30 00:00:00,22076.75,18.3
2023-06-30 02:00:00,20796.25,16.9
2023-06-30 04:00:00,20647.75,14.3
2023-06-30 06:00:00,23963.5,13.6
2023-06-30 08:00:00,27200.5,15.95
2023-06-30 10:00:00,26433.0,18.05
2023-06-30 12:00:00,26534.0,18.85
2023-06-30 14:00:00,26131.75,17.6
2023-06-30 16:00:00,27840.25,18.05
2023-06-30 18:00:00,28711.25,17.700000000000003
2023-06-30 20:00:00,26688.75,17.950000000000003
2023-06-30 22:00:00,23161.75,18.0
2023-07-01 00:00:00,20003.5,18.1
2023-07-01 02:00:00,20494.5,18.05
2023-07-01 04:00:00,19623.0,17.85
2023-07-01 06:00:00,19896.5,17.8
2023-07-01 08:00:00,21472.25,18.05
2023-07-01 10:00:00,22075.25,18.55
2023-07-01 12:00:00,20922.75,21.1
2023-07-01 14:00:00,20865.5,20.950000000000003
2023-07-01 16:00:00,22111.5,21.8
2023-07-01 18:00:00,23468.0,21.700000000000003
2023-07-01 20:00:00,24057.0,20.65
2023-07-01 22:00:00,22611.75,18.450000000000003
2023-07-02 00:00:00,21284.75,16.2
2023-07-02 02:00:00,18978.75,15.2
2023-07-02 04:00:00,17902.0,13.7
2023-07-02 06:00:00,18078.5,13.85
2023-07-02 08:00:00,18737.5,16.05
2023-07-02 10:00:00,19803.0,18.6
2023-07-02 12:00:00,19477.5,19.1
2023-07-02 14:00:00,19312.5,19.35
2023-07-02 16:00:00,21238.0,19.85
2023-07-02 18:00:00,23574.75,19.8
2023-07-02 20:00:00,23898.75,17.9
2023-07-02 22:00:00,22869.5,16.6
2023-07-03 00:00:00,21559.75,15.2
2023-07-03 02:00:00,21296.75,14.15
2023-07-03 04:00:00,21175.25,12.9
2023-07-03 06:00:00,22385.5,13.2
2023-07-03 08:00:00,24361.5,15.45
2023-07-03 10:00:00,24298.5,17.8
2023-07-03 12:00:00,24458.75,19.05
2023-07-03 14:00:00,22981.25,19.35
2023-07-03 16:00:00,24403.75,18.3
2023-07-03 18:00:00,26210.0,19.15
2023-07-03 20:00:00,25658.75,17.35
2023-07-03 22:00:00,23872.25,16.15
2023-07-04 00:00:00,22429.5,15.3
2023-07-04 02:00:00,21660.5,14.7
2023-07-04 04:00:00,22400.25,14.3
2023-07-04 06:00:00,25120.25,14.2
2023-07-04 08:00:00,27138.75,15.45
2023-07-04 10:00:00,27348.0,17.6
2023-07-04 12:00:00,27261.25,18.200000000000003
2023-07-04 14:00:00,27863.0,16.200000000000003
2023-07-04 16:00:00,29490.75,15.8
2023-07-04 18:00:00,30110.75,15.55
2023-07-04 20:00:00,28488.75,13.95
2023-07-04 22:00:00,24248.5,13.6
2023-07-05 00:00:00,20722.25,12.65
2023-07-05 02:00:00,19759.5,12.4
2023-07-05 04:00:00,19235.5,11.2
2023-07-05 06:00:00,23978.5,11.1
2023-07-05 08:00:00,26631.75,13.6
2023-07-05 10:00:00,25351.25,16.3
2023-07-05 12:00:00,25021.5,18.1
2023-07-05 14:00:00,23996.0,19.1
2023-07-05 16:00:00,25927.5,20.05
2023-07-05 18:00:00,27829.5,19.55
2023-07-05 20:00:00,27580.75,18.8
2023-07-05 22:00:00,24500.0,16.55
2023-07-06 00:00:00,21307.5,14.55
2023-07-06 02:00:00,20400.25,12.8
2023-07-06 04:00:00,20493.5,11.85
2023-07-06 06:00:00,23583.25,12.8
2023-07-06 08:00:00,25849.75,15.85
2023-07-06 10:00:00,24739.25,18.55
2023-07-06 12:00:00,24146.0,19.9
2023-07-06 14:00:00,22967.5,21.450000000000003
2023-07-06 16:00:00,25343.25,21.55
2023-07-06 18:00:00,26936.75,20.85
2023-07-06 20:00:00,26708.25,18.95
2023-07-06 22:00:00,23868.5,17.1
2023-07-07 00:00:00,21053.75,15.6
2023-07-07 02:00:00,20214.0,13.45
2023-07-07 04:00:00,20315.5,12.2
2023-07-07 06:00:00,22985.25,13.35
2023-07-07 08:00:00,24243.5,18.55
2023-07-07 10:00:00,22426.75,22.8
2023-07-07 12:00:00,21447.5,26.35
2023-07-07 14:00:00,21155.0,29.1
2023-07-07 16:00:00,24223.25,29.05
2023-07-07 18:00:00,28534.25,28.15
2023-07-07 20:00:00,28749.25,25.85
2023-07-07 22:00:00,25794.0,23.0
2023-07-08 00:00:00,22153.5,20.6
2023-07-08 02:00:00,22039.5,19.6
2023-07-08 04:00:00,22420.5,19.35
2023-07-08 06:00:00,21664.5,19.9
2023-07-08 08:00:00,22431.75,23.3
2023-07-08 10:00:00,23667.5,23.75
2023-07-08 12:00:00,24744.0,22.9
2023-07-08 14:00:00,23433.25,21.7
2023-07-08 16:00:00,24748.75,24.05
2023-07-08 18:00:00,26978.5,24.6
2023-07-08 20:00:00,26002.25,21.45
2023-07-08 22:00:00,23800.75,19.6
2023-07-09 00:00:00,21056.25,18.35
2023-07-09 02:00:00,19044.5,17.950000000000003
2023-07-09 04:00:00,17870.25,17.3
2023-07-09 06:00:00,18515.75,17.450000000000003
2023-07-09 08:00:00,21428.5,17.4
2023-07-09 10:00:00,22121.0,19.55
2023-07-09 12:00:00,20957.75,21.15
2023-07-09 14:00:00,20502.0,22.15
2023-07-09 16:00:00,23448.5,22.55
2023-07-09 18:00:00,25170.5,22.25
2023-07-09 20:00:00,25334.0,20.700000000000003
2023-07-09 22:00:00,23084.5,19.25
2023-07-10 00:00:00,20591.25,17.8
2023-07-10 02:00:00,19860.0,16.3
2023-07-10 04:00:00,20584.75,15.3
2023-07-10 06:00:00,23126.0,15.3
2023-07-10 08:00:00,25883.25,18.1
2023-07-10 10:00:00,26520.5,20.25
2023-07-10 12:00:00,26413.5,21.950000000000003
2023-07-10 14:00:00,26206.75,23.450000000000003
2023-07-10 16:00:00,28551.0,22.6
2023-07-10 18:00:00,30495.25,21.9
2023-07-10 20:00:00,30031.75,20.950000000000003
2023-07-10 22:00:00,27903.25,19.85
2023-07-11 00:00:00,25160.5,19.3
2023-07-11 02:00:00,23613.75,19.8
2023-07-11 04:00:00,24075.75,19.200000000000003
2023-07-11 06:00:00,26674.5,17.8
2023-07-11 08:00:00,28448.75,18.450000000000003
2023-07-11 10:00:00,28831.0,20.700000000000003
2023-07-11 12:00:00,28901.0,22.3
2023-07-11 14:00:00,28265.25,22.3
2023-07-11 16:00:00,28896.25,20.3
2023-07-11 18:00:00,29972.5,20.05
2023-07-11 20:00:00,29320.5,19.05
2023-07-11 22:00:00,26768.75,17.85
2023-07-12 00:00:00,23690.25,17.55
2023-07-12 02:00:00,22406.75,16.4
2023-07-12 04:00:00,23304.25,15.1
2023-07-12 06:00:00,25271.75,14.8
2023-07-12 08:00:00,26863.5,16.3
2023-07-12 10:00:00,27048.25,18.700000000000003
2023-07-12 12:00:00,26886.75,20.8
2023-07-12 14:00:00,26064.5,21.05
2023-07-12 16:00:00,28092.0,21.0
2023-07-12 18:00:00,29450.5,20.4
2023-07-12 20:00:00,28591.0,18.950000000000003
2023-07-12 22:00:00,26744.25,17.55
2023-07-13 00:00:00,25373.25,16.2
2023-07-13 02:00:00,23198.5,14.85
2023-07-13 04:00:00,23245.25,14.15
2023-07-13 06:00:00,24531.75,14.55
2023-07-13 08:00:00,27451.25,16.65
2023-07-13 10:00:00,26535.25,18.3
2023-07-13 12:00:00,25482.5,20.6
2023-07-13 14:00:00,24670.25,21.5
2023-07-13 16:00:00,27174.75,20.700000000000003
2023-07-13 18:00:00,28986.0,20.05
2023-07-13 20:00:00,28324.5,18.200000000000003
2023-07-13 22:00:00,26556.25,16.85
2023-07-14 00:00:00,24611.0,15.8
2023-07-14 02:00:00,21857.25,15.3
2023-07-14 04:00:00,21333.5,15.55
2023-07-14 06:00:00,24474.0,15.85
2023-07-14 08:00:00,29050.75,17.3
2023-07-14 10:00:00,29189.0,16.55
2023-07-14 12:00:00,29048.0,16.700000000000003
2023-07-14 14:00:00,28453.25,17.65
2023-07-14 16:00:00,29276.5,18.0
2023-07-14 18:00:00,28132.0,17.8
2023-07-14 20:00:00,27306.5,18.35
2023-07-14 22:00:00,25029.0,18.35
2023-07-15 00:00:00,22054.5,16.950000000000003
2023-07-15 02:00:00,21619.5,16.1
2023-07-15 04:00:00,21249.75,16.1
2023-07-15 06:00:00,20642.25,16.8
2023-07-15 08:00:00,21674.0,17.85
2023-07-15 10:00:00,21906.75,19.85
2023-07-15 12:00:00,21326.0,20.55
2023-07-15 14:00:00,20829.75,20.85
2023-07-15 16:00:00,22402.0,20.35
2023-07-15 18:00:00,23892.5,18.6
2023-07-15 20:00:00,23368.0,17.450000000000003
2023-07-15 22:00:00,21979.75,16.85
2023-07-16 00:00:00,18749.75,16.9
2023-07-16 02:00:00,18827.0,16.1
2023-07-16 04:00:00,19430.5,15.35
2023-07-16 06:00:00,19400.5,14.95
2023-07-16 08:00:00,19865.25,16.700000000000003
2023-07-16 10:00:00,21030.0,19.1
2023-07-16 12:00:00,21349.75,20.55
2023-07-16 14:00:00,21025.5,20.65
2023-07-16 16:00:00,23144.0,20.35
2023-07-16 18:00:00,25539.75,19.200000000000003
2023-07-16 20:00:00,26665.75,17.8
2023-07-16 22:00:00,24253.0,14.8
2023-07-17 00:00:00,21816.0,13.6
2023-07-17 02:00:00,20395.25,13.2
2023-07-17 04:00:00,20477.5,13.05
2023-07-17 06:00:00,23660.0,13.45
2023-07-17 08:00:00,25528.5,15.8
2023-07-17 10:00:00,24408.5,18.1
2023-07-17 12:00:00,23772.0,19.6
2023-07-17 14:00:00,23046.25,21.65
2023-07-17 16:00:00,25902.25,22.200000000000003
2023-07-17 18:00:00,28971.5,22.1
2023-07-17 20:00:00,27385.75,19.6
2023-07-17 22:00:00,24749.25,17.6
2023-07-18 00:00:00,23207.0,15.6
2023-07-18 02:00:00,22433.75,14.8
2023-07-18 04:00:00,22049.75,13.05
2023-07-18 06:00:00,24344.5,12.95
2023-07-18 08:00:00,27598.75,15.8
2023-07-18 10:00:00,26962.0,19.200000000000003
2023-07-18 12:00:00,26878.5,20.85
2023-07-18 14:00:00,26790.0,22.5
2023-07-18 16:00:00,28500.5,22.65
2023-07-18 18:00:00,28757.25,22.35
2023-07-18 20:00:00,27678.5,20.700000000000003
2023-07-18 22:00:00,24264.0,17.85
2023-07-19 00:00:00,22311.5,16.85
2023-07-19 02:00:00,21309.0,16.55
2023-07-19 04:00:00,21854.75,16.1
2023-07-19 06:00:00,24984.5,15.85
2023-07-19 08:00:00,27741.25,16.6
2023-07-19 10:00:00,26841.0,18.85
2023-07-19 12:00:00,25565.25,20.3
2023-07-19 14:00:00,24996.0,21.8
2023-07-19 16:00:00,26672.5,22.6
2023-07-19 18:00:00,28572.75,21.85
2023-07-19 20:00:00,27686.5,21.05
2023-07-19 22:00:00,24868.25,19.1
2023-07-20 00:00:00,23759.0,17.55
2023-07-20 02:00:00,23014.75,17.05
2023-07-20 04:00:00,23004.25,16.1
2023-07-20 06:00:00,24840.25,14.85
2023-07-20 08:00:00,26546.25,17.0
2023-07-20 10:00:00,25559.25,19.950000000000003
2023-07-20 12:00:00,25419.75,21.2
2023-07-20 14:00:00,25497.25,21.6
2023-07-20 16:00:00,27157.5,21.65
2023-07-20 18:00:00,28394.0,20.8
2023-07-20 20:00:00,27800.75,18.35
2023-07-20 22:00:00,24394.25,16.55
2023-07-21 00:00:00,22905.0,14.95
2023-07-21 02:00:00,21482.25,13.45
2023-07-21 04:00:00,22247.75,12.2
2023-07-21 06:00:00,24812.75,11.8
2023-07-21 08:00:00,26511.75,14.2
2023-07-21 10:00:00,25999.25,17.0
2023-07-21 12:00:00,25993.0,18.65
2023-07-21 14:00:00,25303.75,19.3
2023-07-21 16:00:00,25977.0,18.7
2023-07-21 18:00:00,27046.0,18.8
2023-07-21 20:00:00,26366.5,17.3
2023-07-21 22:00:00,23358.0,14.95
2023-07-22 00:00:00,19780.75,13.9
2023-07-22 02:00:00,18103.25,12.55
2023-07-22 04:00:00,17512.5,12.75
2023-07-22 06:00:00,19078.25,13.25
2023-07-22 08:00:00,23091.0,15.1
2023-07-22 10:00:00,24910.0,17.45
2023-07-22 12:00:00,25035.5,16.85
2023-07-22 14:00:00,24574.0,14.7
2023-07-22 16:00:00,26161.0,14.9
2023-07-22 18:00:00,27160.75,15.15
2023-07-22 20:00:00,25068.0,15.45
2023-07-22 22:00:00,21768.0,15.6
2023-07-23 00:00:00,19439.25,15.55
2023-07-23 02:00:00,18518.5,15.65
2023-07-23 04:00:00,18919.5,15.95
2023-07-23 06:00:00,19814.5,16.4
2023-07-23 08:00:00,20975.5,17.25
2023-07-23 10:00:00,21508.25,18.85
2023-07-23 12:00:00,21383.0,21.2
2023-07-23 14:00:00,20904.5,21.8
2023-07-23 16:00:00,23473.75,22.05
2023-07-23 18:00:00,25271.25,21.55
2023-07-23 20:00:00,24644.75,19.3
2023-07-23 22:00:00,22044.5,16.65
2023-07-24 00:00:00,19272.75,15.15
2023-07-24 02:00:00,18896.0,14.75
2023-07-24 04:00:00,19115.5,14.65
2023-07-24 06:00:00,23242.25,14.8
2023-07-24 08:00:00,27307.75,15.2
2023-07-24 10:00:00,27698.0,15.55
2023-07-24 12:00:00,27320.75,15.75
2023-07-24 14:00:00,26577.5,15.95
2023-07-24 16:00:00,27650.25,15.65
2023-07-24 18:00:00,29370.0,15.95
2023-07-24 20:00:00,28239.5,14.95
2023-07-24 22:00:00,24105.0,13.95
2023-07-25 00:00:00,21240.5,13.0
2023-07-25 02:00:00,20509.5,12.4
2023-07-25 04:00:00,20890.0,11.9
2023-07-25 06:00:00,24038.75,12.15
2023-07-25 08:00:00,25992.75,14.35
2023-07-25 10:00:00,24997.0,16.5
2023-07-25 12:00:00,25158.5,18.1
2023-07-25 14:00:00,24795.25,18.5
2023-07-25 16:00:00,26441.5,19.2
2023-07-25 18:00:00,28148.75,19.450000000000003
2023-07-25 20:00:00,27501.5,17.950000000000003
2023-07-25 22:00:00,24134.25,16.3
2023-07-26 00:00:00,20839.75,13.7
2023-07-26 02:00:00,20474.5,12.45
2023-07-26 04:00:00,20525.75,11.05
2023-07-26 06:00:00,23077.25,11.35
2023-07-26 08:00:00,25642.0,15.0
2023-07-26 10:00:00,24867.25,18.6
2023-07-26 12:00:00,24958.5,20.6
2023-07-26 14:00:00,25802.75,22.05
2023-07-26 16:00:00,28724.75,20.200000000000003
2023-07-26 18:00:00,29126.75,17.8
2023-07-26 20:00:00,27817.5,15.45
2023-07-26 22:00:00,23854.25,15.7
2023-07-27 00:00:00,20207.75,16.15
2023-07-27 02:00:00,20127.5,16.200000000000003
2023-07-27 04:00:00,20142.5,16.700000000000003
2023-07-27 06:00:00,24245.0,17.05
2023-07-27 08:00:00,27856.25,18.25
2023-07-27 10:00:00,28486.5,20.05
2023-07-27 12:00:00,28303.75,20.950000000000003
2023-07-27 14:00:00,27327.0,21.4
2023-07-27 16:00:00,28236.25,21.700000000000003
2023-07-27 18:00:00,29425.0,21.85
2023-07-27 20:00:00,28338.25,20.85
2023-07-27 22:00:00,24876.25,20.0
2023-07-28 00:00:00,21754.5,19.200000000000003
2023-07-28 02:00:00,20724.5,18.3
2023-07-28 04:00:00,20726.5,17.55
2023-07-28 06:00:00,23697.75,17.4
2023-07-28 08:00:00,26312.75,17.8
2023-07-28 10:00:00,26081.5,18.9
2023-07-28 12:00:00,25356.0,19.8
2023-07-28 14:00:00,23734.75,21.85
2023-07-28 16:00:00,25472.5,22.450000000000003
2023-07-28 18:00:00,27269.25,21.700000000000003
2023-07-28 20:00:00,26408.0,19.6
2023-07-28 22:00:00,23348.0,18.450000000000003
2023-07-29 00:00:00,19950.0,18.05
2023-07-29 02:00:00,18556.5,17.35
2023-07-29 04:00:00,17789.25,16.450000000000003
2023-07-29 06:00:00,18531.75,16.55
2023-07-29 08:00:00,19637.75,17.200000000000003
2023-07-29 10:00:00,19016.75,18.45
2023-07-29 12:00:00,18516.5,21.55
2023-07-29 14:00:00,18054.25,22.25
2023-07-29 16:00:00,18732.5,22.05
2023-07-29 18:00:00,22221.25,22.1
2023-07-29 20:00:00,22700.25,19.65
2023-07-29 22:00:00,20201.75,17.9
2023-07-30 00:00:00,18870.0,17.200000000000003
2023-07-30 02:00:00,19228.0,16.3
2023-07-30 04:00:00,19362.25,15.8
2023-07-30 06:00:00,19569.5,15.2
2023-07-30 08:00:00,21050.25,17.05
2023-07-30 10:00:00,22704.5,19.65
2023-07-30 12:00:00,23572.0,19.35
2023-07-30 14:00:00,23530.75,18.3
2023-07-30 16:00:00,24353.0,18.1
2023-07-30 18:00:00,25548.5,17.5
2023-07-30 20:00:00,24314.5,17.450000000000003
2023-07-30 22:00:00,21346.0,17.05
2023-07-31 00:00:00,19120.5,16.85
2023-07-31 02:00:00,17999.5,16.950000000000003
2023-07-31 04:00:00,18653.75,17.6
2023-07-31 06:00:00,22452.5,18.25
2023-07-31 08:00:00,26687.25,18.950000000000003
2023-07-31 10:00:00,27355.25,18.85
2023-07-31 12:00:00,28322.5,20.3
2023-07-31 14:00:00,27482.75,18.6
2023-07-31 16:00:00,27243.75,17.85
2023-07-31 18:00:00,28292.75,18.450000000000003
2023-07-31 20:00:00,26795.25,17.85
2023-07-31 22:00:00,22807.0,16.450000000000003
2023-08-01 00:00:00,20293.25,15.7
2023-08-01 02:00:00,19414.0,15.0
2023-08-01 04:00:00,19443.75,15.3
2023-08-01 06:00:00,23387.75,14.45
2023-08-01 08:00:00,26259.0,16.35
2023-08-01 10:00:00,26055.0,18.55
2023-08-01 12:00:00,26138.25,19.75
2023-08-01 14:00:00,25712.75,20.9
2023-08-01 16:00:00,27101.5,22.55
2023-08-01 18:00:00,28106.75,20.1
2023-08-01 20:00:00,26948.75,18.85
2023-08-01 22:00:00,22855.75,17.3
2023-08-02 00:00:00,19492.0,16.55
2023-08-02 02:00:00,19257.5,15.95
2023-08-02 04:00:00,19770.5,15.85
2023-08-02 06:00:00,23458.25,17.450000000000003
2023-08-02 08:00:00,26398.5,17.15
2023-08-02 10:00:00,26240.0,18.200000000000003
2023-08-02 12:00:00,26312.75,18.700000000000003
2023-08-02 14:00:00,25670.0,16.700000000000003
2023-08-02 16:00:00,26541.75,17.55
2023-08-02 18:00:00,27670.25,17.55
2023-08-02 20:00:00,26988.25,17.25
2023-08-02 22:00:00,23013.75,16.85
2023-08-03 00:00:00,21247.5,17.05
2023-08-03 02:00:00,20604.25,15.9
2023-08-03 04:00:00,20508.25,16.05
2023-08-03 06:00:00,23051.5,15.55
2023-08-03 08:00:00,26368.0,16.35
2023-08-03 10:00:00,25157.5,18.200000000000003
2023-08-03 12:00:00,24378.75,19.8
2023-08-03 14:00:00,23944.5,19.85
2023-08-03 16:00:00,26163.5,20.2
2023-08-03 18:00:00,27222.0,20.15
2023-08-03 20:00:00,26738.75,18.55
2023-08-03 22:00:00,23767.5,18.1
2023-08-04 00:00:00,20592.75,17.3
2023-08-04 02:00:00,19760.75,16.3
2023-08-04 04:00:00,20042.5,15.2
2023-08-04 06:00:00,23938.75,15.2
2023-08-04 08:00:00,26768.75,16.1
2023-08-04 10:00:00,26958.75,17.55
2023-08-04 12:00:00,25906.25,18.4
2023-08-04 14:00:00,25006.0,19.3
2023-08-04 16:00:00,26510.25,18.6
2023-08-04 18:00:00,27161.5,18.8
2023-08-04 20:00:00,26127.75,16.85
2023-08-04 22:00:00,23268.5,15.5
2023-08-05 00:00:00,19925.75,15.55
2023-08-05 02:00:00,18614.25,14.85
2023-08-05 04:00:00,18794.75,14.7
2023-08-05 06:00:00,20358.5,14.1
2023-08-05 08:00:00,23455.75,14.05
2023-08-05 10:00:00,24169.0,13.6
2023-08-05 12:00:00,23264.0,14.8
2023-08-05 14:00:00,22691.0,17.0
2023-08-05 16:00:00,24719.0,18.05
2023-08-05 18:00:00,24994.75,17.1
2023-08-05 20:00:00,24991.25,14.55
2023-08-05 22:00:00,22426.75,13.45
2023-08-06 00:00:00,19771.0,13.45
2023-08-06 02:00:00,18667.0,12.55
2023-08-06 04:00:00,18206.5,11.55
2023-08-06 06:00:00,18607.75,11.3
2023-08-06 08:00:00,19723.25,13.8
2023-08-06 10:00:00,20260.75,17.15
2023-08-06 12:00:00,20658.0,17.85
2023-08-06 14:00:00,20317.75,18.55
2023-08-06 16:00:00,23329.0,19.950000000000003
2023-08-06 18:00:00,25978.0,19.3
2023-08-06 20:00:00,25762.0,18.1
2023-08-06 22:00:00,22921.0,16.4
2023-08-07 00:00:00,19674.75,13.55
2023-08-07 02:00:00,18677.5,12.8
2023-08-07 04:00:00,18560.25,11.6
2023-08-07 06:00:00,22545.0,11.35
2023-08-07 08:00:00,24755.75,14.2
2023-08-07 10:00:00,23901.75,18.05
2023-08-07 12:00:00,23660.75,19.55
2023-08-07 14:00:00,23544.25,20.8
2023-08-07 16:00:00,25642.0,21.7
2023-08-07 18:00:00,27688.0,20.450000000000003
2023-08-07 20:00:00,26750.0,18.3
2023-08-07 22:00:00,23252.25,15.6
2023-08-08 00:00:00,20106.25,14.55
2023-08-08 02:00:00,18979.75,13.55
2023-08-08 04:00:00,19419.0,12.65
2023-08-08 06:00:00,23580.25,12.95
2023-08-08 08:00:00,27330.5,14.65
2023-08-08 10:00:00,27045.5,14.6
2023-08-08 12:00:00,27271.75,15.65
2023-08-08 14:00:00,27344.5,16.35
2023-08-08 16:00:00,28376.75,16.950000000000003
2023-08-08 18:00:00,29031.0,17.4
2023-08-08 20:00:00,27784.25,17.1
2023-08-08 22:00:00,24033.75,16.450000000000003
2023-08-09 00:00:00,21094.5,14.6
2023-08-09 02:00:00,20157.25,13.3
2023-08-09 04:00:00,20004.75,12.6
2023-08-09 06:00:00,24406.0,12.7
2023-08-09 08:00:00,26377.5,14.5
2023-08-09 10:00:00,24749.5,19.05
2023-08-09 12:00:00,24810.0,21.05
2023-08-09 14:00:00,24708.5,23.3
2023-08-09 16:00:00,27487.0,23.8
2023-08-09 18:00:00,29346.75,23.15
2023-08-09 20:00:00,28214.5,21.1
2023-08-09 22:00:00,24410.25,18.6
2023-08-10 00:00:00,21654.75,16.950000000000003
2023-08-10 02:00:00,20779.5,15.85
2023-08-10 04:00:00,21037.25,14.8
2023-08-10 06:00:00,24196.5,14.6
2023-08-10 08:00:00,26548.75,18.65
2023-08-10 10:00:00,25289.75,22.85
